x-axis,1,NO_LBL
+92.660E-03,+20.020E-03,+490.452E-03
+97.660E-03,+20.020E-03,+490.452E-03
+102.660E-03,+18.814E-03,+0.0E+00
+107.660E-03,+20.020E-03,+473.568E-03
+112.660E-03,+16.000E-03,+482.412E-03
+117.660E-03,+17.206E-03,+490.452E-03
+122.660E-03,+20.020E-03,+484.824E-03
+127.660E-03,+17.206E-03,+490.452E-03
+132.660E-03,+18.814E-03,+479.196E-03
+137.660E-03,+17.206E-03,+490.452E-03
+142.660E-03,+17.206E-03,+490.452E-03
+147.660E-03,+20.020E-03,+492.864E-03
+152.660E-03,+20.020E-03,+147.136E-03
+157.660E-03,+16.000E-03,+454.271E-03
+162.660E-03,+18.814E-03,+490.452E-03
+167.660E-03,+18.814E-03,+496.080E-03
+172.660E-03,+16.000E-03,+493.668E-03
+177.660E-03,+20.020E-03,+490.452E-03
+182.660E-03,+20.020E-03,+11.256E-03
+187.660E-03,+18.814E-03,+490.452E-03
+192.660E-03,+13.990E-03,+482.412E-03
+197.660E-03,+16.000E-03,+484.824E-03
+202.660E-03,+18.814E-03,+496.080E-03
+207.660E-03,+18.814E-03,+490.452E-03
+212.660E-03,+20.020E-03,+482.412E-03
+217.660E-03,+18.814E-03,+490.452E-03
+222.660E-03,+20.020E-03,+492.864E-03
+227.660E-03,+18.814E-03,+490.452E-03
+232.660E-03,+20.020E-03,+0.0E+00
+237.660E-03,+18.814E-03,+490.452E-03
+242.660E-03,+18.412E-03,+492.864E-03
+247.660E-03,+20.020E-03,+490.452E-03
+252.660E-03,+16.000E-03,+482.412E-03
+257.660E-03,+18.814E-03,+362.613E-03
+262.660E-03,+18.814E-03,+488.040E-03
+267.660E-03,+17.206E-03,+493.668E-03
+272.660E-03,+20.020E-03,+488.040E-03
+277.660E-03,+24.442E-03,+490.452E-03
+282.660E-03,+17.206E-03,+143.116E-03
+287.660E-03,+17.206E-03,+490.452E-03
+292.660E-03,+20.020E-03,+194.573E-03
+297.660E-03,+21.226E-03,+484.824E-03
+302.660E-03,+18.814E-03,+490.452E-03
+307.660E-03,+25.648E-03,+490.452E-03
+312.660E-03,+20.020E-03,+0.0E+00
+317.660E-03,+21.628E-03,+490.452E-03
+322.660E-03,+20.020E-03,+8.040E-03
+327.660E-03,+20.020E-03,+490.452E-03
+332.660E-03,+20.020E-03,+490.452E-03
+337.660E-03,+20.020E-03,+0.0E+00
+342.660E-03,+18.814E-03,+2.412E-03
+347.660E-03,+21.628E-03,+485.628E-03
+352.660E-03,+20.020E-03,+393.970E-03
+357.660E-03,+17.206E-03,+488.844E-03
+362.660E-03,+16.000E-03,+385.930E-03
+367.660E-03,+20.020E-03,+492.864E-03
+372.660E-03,+20.020E-03,+490.452E-03
+377.660E-03,+20.020E-03,+490.452E-03
+382.660E-03,+20.020E-03,+479.196E-03
+387.660E-03,+18.814E-03,+490.452E-03
+392.660E-03,+20.020E-03,+490.452E-03
+397.660E-03,+17.206E-03,+490.452E-03
+402.660E-03,+16.000E-03,+488.040E-03
+407.660E-03,+17.206E-03,-5.628E-03
+412.660E-03,+18.814E-03,+488.040E-03
+417.660E-03,+18.814E-03,+490.452E-03
+422.660E-03,+20.020E-03,+496.080E-03
+427.660E-03,+20.020E-03,+0.0E+00
+432.660E-03,+17.206E-03,+314.372E-03
+437.660E-03,+20.020E-03,+60.302E-03
+442.660E-03,+17.206E-03,+490.452E-03
+447.660E-03,+20.020E-03,+46.633E-03
+452.660E-03,+18.814E-03,+169.648E-03
+457.660E-03,+20.020E-03,+490.452E-03
+462.660E-03,+20.020E-03,+492.864E-03
+467.660E-03,+17.206E-03,+131.859E-03
+472.660E-03,+18.814E-03,+2.412E-03
+477.660E-03,+18.814E-03,+8.040E-03
+482.660E-03,+16.000E-03,+488.040E-03
+487.660E-03,+18.814E-03,+488.040E-03
+492.660E-03,+20.020E-03,+490.452E-03
+497.660E-03,+17.206E-03,+484.824E-03
+502.660E-03,+20.020E-03,+490.452E-03
+507.660E-03,+18.814E-03,+13.668E-03
+512.660E-03,+20.020E-03,+488.040E-03
+517.660E-03,+17.206E-03,+484.824E-03
+522.660E-03,+20.020E-03,+490.452E-03
+527.660E-03,+20.020E-03,+13.668E-03
+532.660E-03,+21.628E-03,+490.452E-03
+537.660E-03,+20.020E-03,+482.412E-03
+542.660E-03,+20.020E-03,+488.040E-03
+547.660E-03,+20.020E-03,+5.628E-03
+552.660E-03,+20.020E-03,+239.598E-03
+557.660E-03,+18.814E-03,+5.628E-03
+562.660E-03,+16.000E-03,+490.452E-03
+567.660E-03,+17.206E-03,+2.412E-03
+572.660E-03,+18.814E-03,+2.412E-03
+577.660E-03,+20.020E-03,+492.864E-03
+582.660E-03,+18.814E-03,+490.452E-03
+587.660E-03,+18.814E-03,+406.030E-03
+592.660E-03,+18.814E-03,+377.889E-03
+597.660E-03,+18.814E-03,+490.452E-03
+602.660E-03,+20.020E-03,+490.452E-03
+607.660E-03,+20.020E-03,+0.0E+00
+612.660E-03,+18.814E-03,+436.583E-03
+617.660E-03,+17.206E-03,+490.452E-03
+622.660E-03,+17.206E-03,+490.452E-03
+627.660E-03,+17.206E-03,+0.0E+00
+632.660E-03,+20.020E-03,+13.668E-03
+637.660E-03,+23.638E-03,+492.864E-03
+642.660E-03,+20.020E-03,+479.196E-03
+647.660E-03,+20.020E-03,+490.452E-03
+652.660E-03,+16.000E-03,-5.628E-03
+657.660E-03,+17.206E-03,+10.452E-03
+662.660E-03,+21.226E-03,+490.452E-03
+667.660E-03,+20.020E-03,+484.824E-03
+672.660E-03,+18.814E-03,+484.824E-03
+677.660E-03,+17.206E-03,+164.020E-03
+682.660E-03,+20.020E-03,+490.452E-03
+687.660E-03,+16.000E-03,+149.548E-03
+692.660E-03,+20.020E-03,+490.452E-03
+697.660E-03,+13.186E-03,+430.955E-03
+702.660E-03,+18.814E-03,+5.628E-03
+707.660E-03,+20.020E-03,+490.452E-03
+712.660E-03,+16.000E-03,-3.216E-03
+717.660E-03,+20.020E-03,+490.452E-03
+722.660E-03,+13.186E-03,+369.045E-03
+727.660E-03,+20.020E-03,+490.452E-03
+732.660E-03,+18.814E-03,+484.824E-03
+737.660E-03,+17.206E-03,+137.487E-03
+742.660E-03,+18.814E-03,+5.628E-03
+747.660E-03,+20.020E-03,+439.799E-03
+752.660E-03,+20.020E-03,+484.824E-03
+757.660E-03,+20.020E-03,+490.452E-03
+762.660E-03,+16.000E-03,+0.0E+00
+767.660E-03,+20.020E-03,+490.452E-03
+772.660E-03,+20.020E-03,+490.452E-03
+777.660E-03,+20.020E-03,+490.452E-03
+782.660E-03,+17.206E-03,+484.824E-03
+787.660E-03,+18.814E-03,+5.628E-03
+792.660E-03,+20.020E-03,+467.940E-03
+797.660E-03,+20.020E-03,+496.080E-03
+802.660E-03,+16.000E-03,-2.412E-03
+807.660E-03,+17.206E-03,+490.452E-03
+812.660E-03,+17.206E-03,+490.452E-03
+817.660E-03,+20.020E-03,+498.492E-03
+822.660E-03,+18.814E-03,+496.080E-03
+827.660E-03,+16.000E-03,+66.734E-03
+832.660E-03,+18.412E-03,+142.312E-03
+837.660E-03,+20.020E-03,+490.452E-03
+842.660E-03,+21.628E-03,+490.452E-03
+847.660E-03,+20.020E-03,+490.452E-03
+852.660E-03,+20.020E-03,+490.452E-03
+857.660E-03,+20.020E-03,+487.236E-03
+862.660E-03,+20.020E-03,+0.0E+00
+867.660E-03,+20.020E-03,+262.915E-03
+872.660E-03,+17.206E-03,+484.824E-03
+877.660E-03,+20.020E-03,+490.452E-03
+882.660E-03,+20.020E-03,+490.452E-03
+887.660E-03,+20.020E-03,+33.769E-03
+892.660E-03,+18.814E-03,+393.970E-03
+897.660E-03,+17.206E-03,+490.452E-03
+902.660E-03,+18.814E-03,+0.0E+00
+907.660E-03,+20.020E-03,+490.452E-03
+912.660E-03,+16.000E-03,+484.824E-03
+917.660E-03,+18.814E-03,+490.452E-03
+922.660E-03,+18.814E-03,+2.412E-03
+927.660E-03,+17.206E-03,+496.080E-03
+932.660E-03,+17.206E-03,+487.236E-03
+937.660E-03,+18.814E-03,+490.452E-03
+942.660E-03,+18.814E-03,-2.412E-03
+947.660E-03,+20.020E-03,+488.040E-03
+952.660E-03,+16.000E-03,+496.080E-03
+957.660E-03,+17.206E-03,+490.452E-03
+962.660E-03,+33.688E-03,+490.452E-03
+967.660E-03,+18.814E-03,+30.553E-03
+972.660E-03,+20.020E-03,+490.452E-03
+977.660E-03,+20.020E-03,+490.452E-03
+982.660E-03,+21.628E-03,+465.528E-03
+987.660E-03,+16.000E-03,+151.960E-03
+992.660E-03,+18.814E-03,+488.040E-03
+997.660E-03,+18.814E-03,+487.236E-03
+1.002660E+00,+18.814E-03,-5.628E-03
+1.007660E+00,+20.020E-03,+420.503E-03
+1.012660E+00,+17.206E-03,+479.196E-03
+1.017660E+00,+17.206E-03,+144.724E-03
+1.022660E+00,+18.814E-03,+0.0E+00
+1.027660E+00,+16.000E-03,+474.372E-03
+1.032660E+00,+20.020E-03,+490.452E-03
+1.037660E+00,+17.206E-03,+490.452E-03
+1.042660E+00,+17.206E-03,+463.116E-03
+1.047660E+00,+17.206E-03,+490.452E-03
+1.052660E+00,+16.000E-03,+488.040E-03
+1.057660E+00,+17.206E-03,+142.312E-03
+1.062660E+00,+16.000E-03,+496.080E-03
+1.067660E+00,+18.814E-03,+11.256E-03
+1.072660E+00,+21.226E-03,+490.452E-03
+1.077660E+00,+16.000E-03,+490.452E-03
+1.082660E+00,+20.020E-03,+496.080E-03
+1.087660E+00,+17.206E-03,+0.0E+00
+1.092660E+00,+18.814E-03,+490.452E-03
+1.097660E+00,+16.000E-03,-6.432E-03
+1.102660E+00,+18.814E-03,+0.0E+00
+1.107660E+00,+17.206E-03,+8.040E-03
+1.112660E+00,+20.020E-03,+498.492E-03
+1.117660E+00,+17.206E-03,+484.824E-03
+1.122660E+00,+18.814E-03,+492.864E-03
+1.127660E+00,+18.814E-03,+0.0E+00
+1.132660E+00,+20.020E-03,+488.040E-03
+1.137660E+00,+20.020E-03,+484.824E-03
+1.142660E+00,+18.814E-03,+490.452E-03
+1.147660E+00,+20.020E-03,+0.0E+00
+1.152660E+00,+17.206E-03,+490.452E-03
+1.157660E+00,+20.020E-03,+408.442E-03
+1.162660E+00,+17.206E-03,+144.724E-03
+1.167660E+00,+20.020E-03,+492.864E-03
+1.172660E+00,+20.020E-03,+143.920E-03
+1.177660E+00,+17.206E-03,+490.452E-03
+1.182660E+00,+16.000E-03,+490.452E-03
+1.187660E+00,+16.000E-03,-2.412E-03
+1.192660E+00,+18.814E-03,+2.412E-03
+1.197660E+00,+16.000E-03,+496.080E-03
+1.202660E+00,+20.020E-03,+490.452E-03
+1.207660E+00,+18.814E-03,+8.040E-03
+1.212660E+00,+16.000E-03,+0.0E+00
+1.217660E+00,+22.834E-03,+5.628E-03
+1.222660E+00,+20.020E-03,+490.452E-03
+1.227660E+00,+20.020E-03,+484.824E-03
+1.232660E+00,+20.020E-03,+339.296E-03
+1.237660E+00,+20.020E-03,+176.080E-03
+1.242660E+00,+18.814E-03,+490.452E-03
+1.247660E+00,+18.814E-03,+479.196E-03
+1.252660E+00,+17.206E-03,+0.0E+00
+1.257660E+00,+20.020E-03,+490.452E-03
+1.262660E+00,+21.628E-03,+493.668E-03
+1.267660E+00,+20.020E-03,-5.628E-03
+1.272660E+00,+20.020E-03,+490.452E-03
+1.277660E+00,+20.020E-03,+418.090E-03
+1.282660E+00,+18.814E-03,+496.080E-03
+1.287660E+00,+17.206E-03,+0.0E+00
+1.292660E+00,+20.020E-03,+490.452E-03
+1.297660E+00,+20.020E-03,+11.256E-03
+1.302660E+00,+16.000E-03,+490.452E-03
+1.307660E+00,+18.814E-03,+488.040E-03
+1.312660E+00,+20.020E-03,+490.452E-03
+1.317660E+00,+20.020E-03,+490.452E-03
+1.322660E+00,+20.020E-03,+300.704E-03
+1.327660E+00,+16.000E-03,+490.452E-03
+1.332660E+00,+18.814E-03,+496.080E-03
+1.337660E+00,+17.206E-03,+484.824E-03
+1.342660E+00,+25.648E-03,+19.296E-03
+1.347660E+00,+18.814E-03,+490.452E-03
+1.352660E+00,+17.206E-03,+155.980E-03
+1.357660E+00,+17.206E-03,+123.819E-03
+1.362660E+00,+16.000E-03,+5.628E-03
+1.367660E+00,+16.000E-03,+488.040E-03
+1.372660E+00,+18.814E-03,+462.312E-03
+1.377660E+00,+20.020E-03,+492.864E-03
+1.382660E+00,+18.814E-03,+0.0E+00
+1.387660E+00,+20.020E-03,+482.412E-03
+1.392660E+00,+20.020E-03,+488.040E-03
+1.397660E+00,+18.814E-03,+490.452E-03
+1.402660E+00,+18.814E-03,+11.256E-03
+1.407660E+00,+20.020E-03,+91.658E-03
+1.412660E+00,+21.226E-03,+152.764E-03
+1.417660E+00,+18.814E-03,+0.0E+00
+1.422660E+00,+17.206E-03,+76.382E-03
+1.427660E+00,+17.206E-03,+492.864E-03
+1.432660E+00,+18.814E-03,+490.452E-03
+1.437660E+00,+18.814E-03,-5.628E-03
+1.442660E+00,+20.020E-03,+30.553E-03
+1.447660E+00,+18.814E-03,+496.080E-03
+1.452660E+00,+14.794E-03,+490.452E-03
+1.457660E+00,+16.000E-03,+144.724E-03
+1.462660E+00,+16.000E-03,+0.0E+00
+1.467660E+00,+17.206E-03,+255.678E-03
+1.472660E+00,+20.020E-03,+488.040E-03
+1.477660E+00,+18.814E-03,+144.724E-03
+1.482660E+00,+17.206E-03,+0.0E+00
+1.487660E+00,+18.814E-03,+410.854E-03
+1.492660E+00,+16.000E-03,+490.452E-03
+1.497660E+00,+20.020E-03,+196.985E-03
+1.502660E+00,+18.814E-03,+2.412E-03
+1.507660E+00,+20.020E-03,+490.452E-03
+1.512660E+00,+20.020E-03,+490.452E-03
+1.517660E+00,+20.020E-03,+496.080E-03
+1.522660E+00,+21.628E-03,-5.628E-03
+1.527660E+00,+20.020E-03,+484.824E-03
+1.532660E+00,+18.814E-03,+490.452E-03
+1.537660E+00,+18.814E-03,+488.040E-03
+1.542660E+00,+16.000E-03,+65.126E-03
+1.547660E+00,+20.020E-03,+468.744E-03
+1.552660E+00,+20.020E-03,+377.085E-03
+1.557660E+00,+16.000E-03,+490.452E-03
+1.562660E+00,+20.020E-03,+479.196E-03
+1.567660E+00,+20.020E-03,+5.628E-03
+1.572660E+00,+16.000E-03,+2.412E-03
+1.577660E+00,+20.020E-03,+490.452E-03
+1.582660E+00,+17.206E-03,+488.040E-03
+1.587660E+00,+17.206E-03,+8.040E-03
+1.592660E+00,-3.698E-03,+473.568E-03
+1.597660E+00,+18.814E-03,+237.186E-03
+1.602660E+00,+20.020E-03,+488.040E-03
+1.607660E+00,+18.814E-03,+5.628E-03
+1.612660E+00,+20.020E-03,+447.839E-03
+1.617660E+00,+16.000E-03,+482.412E-03
+1.622660E+00,+16.000E-03,+482.412E-03
+1.627660E+00,+18.814E-03,+490.452E-03
+1.632660E+00,+20.020E-03,+490.452E-03
+1.637660E+00,+20.020E-03,+488.040E-03
+1.642660E+00,+20.020E-03,+150.352E-03
+1.647660E+00,+20.020E-03,+10.452E-03
+1.652660E+00,+20.020E-03,+490.452E-03
+1.657660E+00,+17.206E-03,+488.040E-03
+1.662660E+00,+18.814E-03,+470.352E-03
+1.667660E+00,+17.206E-03,+2.412E-03
+1.672660E+00,+22.834E-03,+484.824E-03
+1.677660E+00,+20.020E-03,+488.040E-03
+1.682660E+00,+20.020E-03,+343.317E-03
+1.687660E+00,+17.206E-03,+0.0E+00
+1.692660E+00,+16.000E-03,+490.452E-03
+1.697660E+00,+20.020E-03,+492.864E-03
+1.702660E+00,+18.814E-03,+483.216E-03
+1.707660E+00,+17.206E-03,+462.312E-03
+1.712660E+00,+18.814E-03,+2.412E-03
+1.717660E+00,+17.206E-03,+233.970E-03
+1.722660E+00,+20.020E-03,+16.884E-03
+1.727660E+00,+18.814E-03,+0.0E+00
+1.732660E+00,+5.950E-03,+5.628E-03
+1.737660E+00,+18.814E-03,+490.452E-03
+1.742660E+00,+17.206E-03,+351.357E-03
+1.747660E+00,+20.020E-03,+0.0E+00
+1.752660E+00,+14.794E-03,+8.040E-03
+1.757660E+00,+26.050E-03,+495.276E-03
+1.762660E+00,+16.000E-03,+350.553E-03
+1.767660E+00,+17.206E-03,+2.412E-03
+1.772660E+00,+18.814E-03,+0.0E+00
+1.777660E+00,+17.206E-03,+490.452E-03
+1.782660E+00,+18.814E-03,+496.080E-03
+1.787660E+00,+20.020E-03,+490.452E-03
+1.792660E+00,+17.206E-03,+0.0E+00
+1.797660E+00,+17.206E-03,+492.864E-03
+1.802660E+00,+20.020E-03,+490.452E-03
+1.807660E+00,+17.206E-03,+0.0E+00
+1.812660E+00,+18.814E-03,+418.090E-03
+1.817660E+00,+18.814E-03,+484.824E-03
+1.822660E+00,+20.020E-03,+490.452E-03
+1.827660E+00,+17.206E-03,+0.0E+00
+1.832660E+00,+20.020E-03,+490.452E-03
+1.837660E+00,+16.000E-03,+490.452E-03
+1.842660E+00,+20.020E-03,+492.864E-03
+1.847660E+00,+20.020E-03,+490.452E-03
+1.852660E+00,+16.000E-03,+183.317E-03
+1.857660E+00,+16.000E-03,+488.040E-03
+1.862660E+00,+17.206E-03,+490.452E-03
+1.867660E+00,+18.814E-03,+0.0E+00
+1.872660E+00,+17.206E-03,+490.452E-03
+1.877660E+00,+20.020E-03,+484.824E-03
+1.882660E+00,+17.206E-03,+0.0E+00
+1.887660E+00,+18.814E-03,+496.080E-03
+1.892660E+00,+17.206E-03,+405.226E-03
+1.897660E+00,+18.814E-03,+490.452E-03
+1.902660E+00,+20.020E-03,+490.452E-03
+1.907660E+00,+14.392E-03,+490.452E-03
+1.912660E+00,+20.020E-03,+24.925E-03
+1.917660E+00,+16.000E-03,+488.040E-03
+1.922660E+00,+20.020E-03,+496.080E-03
+1.927660E+00,+20.020E-03,+432.563E-03
+1.932660E+00,+17.206E-03,+490.452E-03
+1.937660E+00,+17.206E-03,+149.548E-03
+1.942660E+00,+20.020E-03,+437.387E-03
+1.947660E+00,+20.020E-03,+490.452E-03
+1.952660E+00,+16.000E-03,+101.307E-03
+1.957660E+00,+20.020E-03,+345.729E-03
+1.962660E+00,+20.020E-03,+94.070E-03
+1.967660E+00,+16.000E-03,+0.0E+00
+1.972660E+00,+17.206E-03,+490.452E-03
+1.977660E+00,+20.020E-03,+496.080E-03
+1.982660E+00,+20.824E-03,+490.452E-03
+1.987660E+00,+20.020E-03,+21.709E-03
+1.992660E+00,+20.020E-03,+490.452E-03
+1.997660E+00,+20.020E-03,+490.452E-03
+2.002660E+00,+16.000E-03,+5.628E-03
+2.007660E+00,+20.020E-03,+418.090E-03
+2.012660E+00,+20.020E-03,+484.824E-03
+2.017660E+00,+20.020E-03,+490.452E-03
+2.022660E+00,+20.020E-03,+0.0E+00
+2.027660E+00,+18.814E-03,+36.181E-03
+2.032660E+00,+20.020E-03,+484.824E-03
+2.037660E+00,+17.206E-03,+493.668E-03
+2.042660E+00,+18.814E-03,+0.0E+00
+2.047660E+00,+20.020E-03,+57.889E-03
+2.052660E+00,+17.206E-03,+490.452E-03
+2.057660E+00,+31.276E-03,+490.452E-03
+2.062660E+00,+17.206E-03,+5.628E-03
+2.067660E+00,+21.628E-03,+8.040E-03
+2.072660E+00,+16.000E-03,+484.824E-03
+2.077660E+00,+17.206E-03,+484.824E-03
+2.082660E+00,+20.020E-03,+176.884E-03
+2.087660E+00,+17.206E-03,+123.015E-03
+2.092660E+00,+42.533E-03,+501.709E-03
+2.097660E+00,+20.020E-03,+490.452E-03
+2.102660E+00,+20.020E-03,+0.0E+00
+2.107660E+00,+20.020E-03,+490.452E-03
+2.112660E+00,+17.206E-03,+484.824E-03
+2.117660E+00,+20.020E-03,+496.080E-03
+2.122660E+00,+18.814E-03,+0.0E+00
+2.127660E+00,+20.020E-03,+490.452E-03
+2.132660E+00,+18.814E-03,+482.412E-03
+2.137660E+00,+20.020E-03,+0.0E+00
+2.142660E+00,+20.020E-03,+498.492E-03
+2.147660E+00,+17.206E-03,+490.452E-03
+2.152660E+00,+21.628E-03,+490.452E-03
+2.157660E+00,+20.020E-03,+496.080E-03
+2.162660E+00,+20.020E-03,+0.0E+00
+2.167660E+00,+20.020E-03,+5.628E-03
+2.172660E+00,+17.206E-03,+471.156E-03
+2.177660E+00,+20.020E-03,-2.412E-03
+2.182660E+00,+20.020E-03,+36.181E-03
+2.187660E+00,+13.990E-03,+488.040E-03
+2.192660E+00,+17.206E-03,+5.628E-03
+2.197660E+00,+20.020E-03,+476.784E-03
+2.202660E+00,+16.000E-03,+5.628E-03
+2.207660E+00,+16.000E-03,+490.452E-03
+2.212660E+00,+17.206E-03,+490.452E-03
+2.217660E+00,+17.206E-03,+490.452E-03
+2.222660E+00,+17.206E-03,+65.930E-03
+2.227660E+00,+16.000E-03,+492.864E-03
+2.232660E+00,+18.814E-03,+484.824E-03
+2.237660E+00,+20.020E-03,+465.528E-03
+2.242660E+00,+18.814E-03,+498.492E-03
+2.247660E+00,+20.020E-03,+488.040E-03
+2.252660E+00,+20.020E-03,+490.452E-03
+2.257660E+00,+17.206E-03,-5.628E-03
+2.262660E+00,+17.206E-03,+5.628E-03
+2.267660E+00,+18.814E-03,+490.452E-03
+2.272660E+00,+20.020E-03,+2.412E-03
+2.277660E+00,+18.814E-03,+0.0E+00
+2.282660E+00,+18.814E-03,+420.503E-03
+2.287660E+00,+20.020E-03,+147.136E-03
+2.292660E+00,+18.814E-03,+0.0E+00
+2.297660E+00,+17.206E-03,+484.824E-03
+2.302660E+00,+17.206E-03,+490.452E-03
+2.307660E+00,+18.814E-03,+334.472E-03
+2.312660E+00,+16.000E-03,+490.452E-03
+2.317660E+00,+17.206E-03,+2.412E-03
+2.322660E+00,+20.020E-03,+490.452E-03
+2.327660E+00,+20.020E-03,+343.317E-03
+2.332660E+00,+18.814E-03,+0.0E+00
+2.337660E+00,+20.020E-03,+13.668E-03
+2.342660E+00,+20.020E-03,+490.452E-03
+2.347660E+00,+18.814E-03,+357.789E-03
+2.352660E+00,+24.442E-03,+0.0E+00
+2.357660E+00,+20.020E-03,+490.452E-03
+2.362660E+00,+20.020E-03,+490.452E-03
+2.367660E+00,+17.206E-03,+490.452E-03
+2.372660E+00,+18.814E-03,+484.824E-03
+2.377660E+00,+20.020E-03,+305.528E-03
+2.382660E+00,+20.020E-03,+490.452E-03
+2.387660E+00,+22.834E-03,+498.492E-03
+2.392660E+00,+18.814E-03,+2.412E-03
+2.397660E+00,+17.206E-03,+2.412E-03
+2.402660E+00,+17.206E-03,+490.452E-03
+2.407660E+00,+20.020E-03,+490.452E-03
+2.412660E+00,+20.020E-03,+5.628E-03
+2.417660E+00,+17.206E-03,+65.126E-03
+2.422660E+00,+17.206E-03,+484.824E-03
+2.427660E+00,+20.020E-03,+490.452E-03
+2.432660E+00,+20.020E-03,+2.412E-03
+2.437660E+00,+17.206E-03,+490.452E-03
+2.442660E+00,+20.020E-03,+488.040E-03
+2.447660E+00,+20.020E-03,+5.628E-03
+2.452660E+00,+17.206E-03,+490.452E-03
+2.457660E+00,+17.206E-03,+488.040E-03
+2.462660E+00,+18.814E-03,+488.040E-03
+2.467660E+00,+20.020E-03,+492.864E-03
+2.472660E+00,+20.020E-03,+144.724E-03
+2.477660E+00,+20.020E-03,+237.186E-03
+2.482660E+00,+20.020E-03,+488.040E-03
+2.487660E+00,+20.020E-03,+2.412E-03
+2.492660E+00,+16.000E-03,+276.583E-03
+2.497660E+00,+18.814E-03,+496.080E-03
+2.502660E+00,+16.000E-03,+149.548E-03
+2.507660E+00,+21.628E-03,+0.0E+00
+2.512660E+00,+17.206E-03,+144.724E-03
+2.517660E+00,+17.206E-03,+490.452E-03
+2.522660E+00,+20.020E-03,+142.312E-03
+2.527660E+00,+17.206E-03,+463.116E-03
+2.532660E+00,+20.020E-03,+2.412E-03
+2.537660E+00,+18.814E-03,+490.452E-03
+2.542660E+00,+18.814E-03,+352.965E-03
+2.547660E+00,+18.814E-03,+11.256E-03
+2.552660E+00,+25.246E-03,+0.0E+00
+2.557660E+00,+18.814E-03,+490.452E-03
+2.562660E+00,+17.206E-03,+158.392E-03
+2.567660E+00,+20.020E-03,+337.688E-03
+2.572660E+00,+17.206E-03,+2.412E-03
+2.577660E+00,+20.020E-03,+490.452E-03
+2.582660E+00,+20.020E-03,+484.824E-03
+2.587660E+00,+17.206E-03,+490.452E-03
